from_acct,from_acct_type,to_acct,to_acct_type,is_self_txn,txn_amt,txn_date,txn_time,currency_type,channel_type
6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,3165ab81f09799f9f2d57e5c4a6bc34979b9036b70da2850419189afdca76188,2,UNK,43500,51,17:10:00,TWD,03
5add6ee5f94bff7d1ff07e87460a145bbbbf01fe39df68752785d23e8bbad749,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,6650,51,18:50:00,TWD,UNK
994b7e9ef51a8bca5c7b6295eb2932492b420507a55ad8a159d5293905bf1da0,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,6050,51,15:05:00,TWD,UNK
8391c000cee701eeec616c927fb4ec10f1cc904e4524ee0a60f3d4648100f4bb,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,135,51,16:50:00,TWD,UNK
f3f02d9e7f1590a72e536262685e1d30871c17b1b7848b660c54e23c28b42d24,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,5750,51,16:20:00,TWD,UNK
eddfb7fea0ff256dd39f617493bad43059b70e76cf0d06bfa41c33af43d3ba0e,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,265,51,10:40:00,TWD,UNK
f84d82a5a0d24028ed4c041e874d1525f47380ccc0f2bc38613a312553673037,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,135,51,14:10:00,TWD,UNK
a07c2ac542894f38b56385610ab1a418fa404ef8c442ddc5517bd0111a5d8a85,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,22500,52,18:10:00,TWD,UNK
064775e89ed5b472d14adf5b825369f613e572e5e026b30438c024f81a0d65d4,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,125,52,19:55:00,TWD,UNK
994b7e9ef51a8bca5c7b6295eb2932492b420507a55ad8a159d5293905bf1da0,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,1150,52,15:30:00,TWD,UNK
8391c000cee701eeec616c927fb4ec10f1cc904e4524ee0a60f3d4648100f4bb,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,375,52,18:25:00,TWD,UNK
34fb6dbe503f47b343c779fff932870dd0e787b16c50852603c5838f0d22531f,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,105,52,16:20:00,TWD,UNK
f84d82a5a0d24028ed4c041e874d1525f47380ccc0f2bc38613a312553673037,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,325,52,16:30:00,TWD,UNK
994b7e9ef51a8bca5c7b6295eb2932492b420507a55ad8a159d5293905bf1da0,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,815,52,12:35:00,TWD,UNK
c0174039138eb86a6eeedb61f307ae4ed9ece686bcfa1cb037f55f8428f92704,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,3750,52,18:30:00,TWD,UNK
3b13c64f93acfb84fde7ae828080497c97e61f89bce4c9bd2ea5d67e3a1d9bde,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,8850,52,16:00:00,TWD,UNK
f84d82a5a0d24028ed4c041e874d1525f47380ccc0f2bc38613a312553673037,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,1950,52,16:15:00,TWD,UNK
a00d40b628f0297d55256f86da7405837cea0f27cf71c3fd388d141811064b73,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,9150,52,20:10:00,TWD,UNK
89bc6730e96c372d135e7a959b44fad12046bc79da9350acb9379143bfcbf311,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,1350,52,12:55:00,TWD,UNK
6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,3165ab81f09799f9f2d57e5c4a6bc34979b9036b70da2850419189afdca76188,2,UNK,43500,52,18:05:00,TWD,03
994b7e9ef51a8bca5c7b6295eb2932492b420507a55ad8a159d5293905bf1da0,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,9150,52,20:10:00,TWD,UNK
abe6afd265bf0cf0a63ac99e2e800ed9a574b6b33de047a6d564cb7973300706,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,195,53,16:20:00,TWD,UNK
27e84d45d401c44cad3778fa8bc97654f71df11a704167b6f54ec2a4a3d32c42,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,10500,53,20:40:00,TWD,UNK
f145578f18fe0deeb760e3ff1bc88b4af4aaf85c26c82061b5bfbf1a48d1684c,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,12500,53,14:55:00,TWD,UNK
f84d82a5a0d24028ed4c041e874d1525f47380ccc0f2bc38613a312553673037,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,315,53,21:55:00,TWD,UNK
bf036b1315fc322239b2c4c56cb4b1e131a37e2adeeee658d497ff63bfb14808,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,2750,53,20:25:00,TWD,UNK
b7944f91959d2dbb9e34ac89838a002a7c267ee3a94598e0ce8f18f5d9a73929,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,5850,53,22:15:00,TWD,UNK
994b7e9ef51a8bca5c7b6295eb2932492b420507a55ad8a159d5293905bf1da0,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,6550,53,19:40:00,TWD,UNK
959aef0d0e3882e8062a4728989ae26f1e530d6689603055ce71a1ac6fff5def,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,2750,53,21:10:00,TWD,UNK
abe6afd265bf0cf0a63ac99e2e800ed9a574b6b33de047a6d564cb7973300706,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,35,53,16:25:00,TWD,UNK
61370be503450602dce0d074d41afbd06fe36d03858b6a36ba277f6fba5daaee,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,25,53,19:15:00,TWD,UNK
27e84d45d401c44cad3778fa8bc97654f71df11a704167b6f54ec2a4a3d32c42,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,2150,53,20:40:00,TWD,UNK
1036629422b77c145bf4fc18730eaebef86834268586ed145784fb310301f66e,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,9750,53,12:55:00,TWD,UNK
4dd2b65235c32e86f6f9be72ccd87624c7fe7b754eebf165c4b8080fdf51afb2,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,1150,53,18:15:00,TWD,UNK
1036629422b77c145bf4fc18730eaebef86834268586ed145784fb310301f66e,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,9750,53,19:40:00,TWD,UNK
600591cf35c2d0e32b808fbc3e6dd3c4dba6c8239ba8e69f2bc469f3b9d9961f,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,30500,53,15:30:00,TWD,UNK
6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,3165ab81f09799f9f2d57e5c4a6bc34979b9036b70da2850419189afdca76188,2,UNK,43500,53,16:35:00,TWD,03
c0174039138eb86a6eeedb61f307ae4ed9ece686bcfa1cb037f55f8428f92704,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,1550,54,15:40:00,TWD,UNK
4dd2b65235c32e86f6f9be72ccd87624c7fe7b754eebf165c4b8080fdf51afb2,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,135,54,18:05:00,TWD,UNK
6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,3165ab81f09799f9f2d57e5c4a6bc34979b9036b70da2850419189afdca76188,2,UNK,32500,54,21:00:00,TWD,03
8391c000cee701eeec616c927fb4ec10f1cc904e4524ee0a60f3d4648100f4bb,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,485,54,17:45:00,TWD,UNK
24ef24df82a8391c387180bccd79cfa82e726c406ac4c4e1f84dd2f3b4ead060,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,245,54,23:15:00,TWD,UNK
24ef24df82a8391c387180bccd79cfa82e726c406ac4c4e1f84dd2f3b4ead060,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,175,54,20:00:00,TWD,UNK
f84d82a5a0d24028ed4c041e874d1525f47380ccc0f2bc38613a312553673037,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,1550,54,11:55:00,TWD,UNK
dd974e5dae28e4298682544e0452548cf09393fb561e7a2a18ee2cda095b1f4e,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,315,55,20:00:00,TWD,UNK
f84d82a5a0d24028ed4c041e874d1525f47380ccc0f2bc38613a312553673037,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,735,55,11:55:00,TWD,UNK
aeae6817517b827f3cf1d7d5783db53cf37119f7458bf1412157ef29075b6ace,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,465,55,10:40:00,TWD,UNK
2db82534453b2b9a459206e8079b4060ea11e2c9e440d039f3ded011096329fa,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,4450,55,11:15:00,TWD,UNK
24ef24df82a8391c387180bccd79cfa82e726c406ac4c4e1f84dd2f3b4ead060,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,975,55,19:30:00,TWD,UNK
aeae6817517b827f3cf1d7d5783db53cf37119f7458bf1412157ef29075b6ace,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,1350,55,23:45:00,TWD,UNK
1036629422b77c145bf4fc18730eaebef86834268586ed145784fb310301f66e,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,9750,55,10:35:00,TWD,UNK
c0174039138eb86a6eeedb61f307ae4ed9ece686bcfa1cb037f55f8428f92704,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,25,55,22:50:00,TWD,UNK
dabc1f6066165ae640c7b4067262c2b45e1f96b6983ac5d8a96ea021d1f0d026,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,615,56,14:15:00,TWD,UNK
4dd2b65235c32e86f6f9be72ccd87624c7fe7b754eebf165c4b8080fdf51afb2,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,755,56,16:20:00,TWD,UNK
f84d82a5a0d24028ed4c041e874d1525f47380ccc0f2bc38613a312553673037,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,1650,56,16:40:00,TWD,UNK
994b7e9ef51a8bca5c7b6295eb2932492b420507a55ad8a159d5293905bf1da0,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,4450,56,15:50:00,TWD,UNK
f84d82a5a0d24028ed4c041e874d1525f47380ccc0f2bc38613a312553673037,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,1850,56,09:45:00,TWD,UNK
f84d82a5a0d24028ed4c041e874d1525f47380ccc0f2bc38613a312553673037,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,1150,56,12:45:00,TWD,UNK
eb8e310a4123063347c54fb4b74a8b130dbf6cbdd59ed9f6e4feba3b89cd1533,1,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,N,665,56,23:10:00,TWD,03
994b7e9ef51a8bca5c7b6295eb2932492b420507a55ad8a159d5293905bf1da0,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,265,57,20:05:00,TWD,UNK
787a16f8906a707a7137059823d307cb59feded557d7cc04a07b45082345a2e6,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,8850,57,10:25:00,TWD,UNK
994b7e9ef51a8bca5c7b6295eb2932492b420507a55ad8a159d5293905bf1da0,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,7350,57,18:00:00,TWD,UNK
6122c732a44e1438dd872b80d8d50eef745a36f8259e15be7a3ce4ef6a9a4ecd,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,4050,57,11:55:00,TWD,UNK
e5cbce315c0ce004cf8150125437c6cf724aca51625cf81624ed2a4b34fcced9,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,695,57,22:05:00,TWD,UNK
5f90578fcc08f7798f29d5a39968e2f14a0207e43d142bfc1f833a7be8d792ed,1,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,N,1650,57,11:15:00,TWD,03
8391c000cee701eeec616c927fb4ec10f1cc904e4524ee0a60f3d4648100f4bb,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,175,57,12:30:00,TWD,UNK
f3f02d9e7f1590a72e536262685e1d30871c17b1b7848b660c54e23c28b42d24,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,155000,58,00:05:00,TWD,UNK
dabc1f6066165ae640c7b4067262c2b45e1f96b6983ac5d8a96ea021d1f0d026,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,535,58,13:45:00,TWD,UNK
abe6afd265bf0cf0a63ac99e2e800ed9a574b6b33de047a6d564cb7973300706,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,195,58,11:40:00,TWD,UNK
20763cb4d3a2f2ced4d6f83af4b82450ad8e04b342d94f7814a72258c69a3935,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,4250,58,16:55:00,TWD,UNK
c0174039138eb86a6eeedb61f307ae4ed9ece686bcfa1cb037f55f8428f92704,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,2650,58,17:55:00,TWD,UNK
e5cbce315c0ce004cf8150125437c6cf724aca51625cf81624ed2a4b34fcced9,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,25,58,16:30:00,TWD,UNK
24ef24df82a8391c387180bccd79cfa82e726c406ac4c4e1f84dd2f3b4ead060,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,845,58,16:45:00,TWD,UNK
6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,7b87d037d3654cf69047e24caacb072db43154b993df85977eecc5f23f63c10b,2,UNK,30500,58,01:05:00,TWD,UNK
959aef0d0e3882e8062a4728989ae26f1e530d6689603055ce71a1ac6fff5def,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,875,58,22:45:00,TWD,UNK
f3f02d9e7f1590a72e536262685e1d30871c17b1b7848b660c54e23c28b42d24,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,32500,58,12:45:00,TWD,UNK
c0174039138eb86a6eeedb61f307ae4ed9ece686bcfa1cb037f55f8428f92704,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,145,59,12:00:00,TWD,UNK
2c58849fcff210ee5dfdf880717afac8ff9481e119371f231ca119d590a7a759,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,435,59,19:40:00,TWD,UNK
5f90578fcc08f7798f29d5a39968e2f14a0207e43d142bfc1f833a7be8d792ed,1,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,N,4450,59,15:05:00,TWD,03
81493b65da437026d5869470797d1237e4d15414dbbaa6f1de448699a304fb65,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,635,59,11:55:00,TWD,UNK
994b7e9ef51a8bca5c7b6295eb2932492b420507a55ad8a159d5293905bf1da0,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,3050,59,19:50:00,TWD,UNK
20763cb4d3a2f2ced4d6f83af4b82450ad8e04b342d94f7814a72258c69a3935,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,265,59,23:55:00,TWD,UNK
994b7e9ef51a8bca5c7b6295eb2932492b420507a55ad8a159d5293905bf1da0,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,7050,59,16:25:00,TWD,UNK
c0174039138eb86a6eeedb61f307ae4ed9ece686bcfa1cb037f55f8428f92704,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,95,59,08:55:00,TWD,UNK
dd974e5dae28e4298682544e0452548cf09393fb561e7a2a18ee2cda095b1f4e,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,205,59,10:40:00,TWD,UNK
aeae6817517b827f3cf1d7d5783db53cf37119f7458bf1412157ef29075b6ace,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,925,59,19:50:00,TWD,UNK
fd0287c1d2d38892e00dc960e6f05b39a24afa998fa7a7b9ebf3808741b56ba3,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,2850,59,13:55:00,TWD,UNK
52bc009c19a4f0d1820add6968ef0f5e1f598481875e63abb43dac5abf20ae44,1,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,N,67500,60,14:55:00,TWD,02
2db82534453b2b9a459206e8079b4060ea11e2c9e440d039f3ded011096329fa,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,355,60,23:35:00,TWD,UNK
994b7e9ef51a8bca5c7b6295eb2932492b420507a55ad8a159d5293905bf1da0,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,4450,60,15:00:00,TWD,UNK
5f90578fcc08f7798f29d5a39968e2f14a0207e43d142bfc1f833a7be8d792ed,1,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,N,4450,60,16:50:00,TWD,03
abe6afd265bf0cf0a63ac99e2e800ed9a574b6b33de047a6d564cb7973300706,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,225,60,18:25:00,TWD,UNK
26ee4ee23af593dd0ae1353a97b575b934b823297fe44819df26291bc8a66c99,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,85,60,23:20:00,TWD,UNK
2c58849fcff210ee5dfdf880717afac8ff9481e119371f231ca119d590a7a759,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,55,60,07:30:00,TWD,UNK
1b2db189393dcf8451718b74ff3cc52452af0124f786dadf253ea7d1c2586ea6,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,2050,60,11:05:00,TWD,UNK
787a16f8906a707a7137059823d307cb59feded557d7cc04a07b45082345a2e6,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,12500,60,17:50:00,TWD,UNK
5f90578fcc08f7798f29d5a39968e2f14a0207e43d142bfc1f833a7be8d792ed,1,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,N,4450,60,10:20:00,TWD,03
5f90578fcc08f7798f29d5a39968e2f14a0207e43d142bfc1f833a7be8d792ed,1,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,N,1650,60,23:30:00,TWD,03
a07c2ac542894f38b56385610ab1a418fa404ef8c442ddc5517bd0111a5d8a85,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,26500,61,19:15:00,TWD,UNK
c53f585da837af19e639eb0d45607cb0eee65c07fd9d66d816469d67192ca29f,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,13500,61,14:20:00,TWD,UNK
994b7e9ef51a8bca5c7b6295eb2932492b420507a55ad8a159d5293905bf1da0,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,19500,61,15:55:00,TWD,UNK
8391c000cee701eeec616c927fb4ec10f1cc904e4524ee0a60f3d4648100f4bb,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,485,61,19:30:00,TWD,UNK
4a0c14cb5b814f5601b4e22976defb98755b0d441395f934a579e21a41f65881,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,1750,61,12:30:00,TWD,UNK
24ef24df82a8391c387180bccd79cfa82e726c406ac4c4e1f84dd2f3b4ead060,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,5,61,18:05:00,TWD,UNK
6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,f97c444d6cbc98fbd37b744d02fb96bb40649d7971620ce0701fd3511ab8137a,1,N,18500,61,14:30:00,TWD,03
6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,fe35b3a99985161db690241a3566592bc1141206e560c22956254dde078a889c,2,UNK,31500,62,11:55:00,TWD,03
2db82534453b2b9a459206e8079b4060ea11e2c9e440d039f3ded011096329fa,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,1150,62,22:45:00,TWD,UNK
6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,c982ee6f7cb2ddf765298d6c654d7b041708963384616dbab13c92ef69f38796,2,UNK,81500,62,22:15:00,TWD,03
4dd2b65235c32e86f6f9be72ccd87624c7fe7b754eebf165c4b8080fdf51afb2,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,265,62,13:05:00,TWD,UNK
24ef24df82a8391c387180bccd79cfa82e726c406ac4c4e1f84dd2f3b4ead060,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,545,62,12:25:00,TWD,UNK
c0174039138eb86a6eeedb61f307ae4ed9ece686bcfa1cb037f55f8428f92704,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,195,62,18:20:00,TWD,UNK
994b7e9ef51a8bca5c7b6295eb2932492b420507a55ad8a159d5293905bf1da0,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,665,62,16:20:00,TWD,UNK
5850f6ddd32479a5b797777aaf306c83e3b9334c39eb1b77cc647bbc63f8dbc1,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,4450,62,21:50:00,TWD,UNK
f8bb59a777ee01afce443d29a0bcd7cd3d6ec233f1cdbe68dfa7bb1ef6fe6e6d,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,315,62,19:05:00,TWD,UNK
20763cb4d3a2f2ced4d6f83af4b82450ad8e04b342d94f7814a72258c69a3935,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,4250,63,14:55:00,TWD,UNK
994b7e9ef51a8bca5c7b6295eb2932492b420507a55ad8a159d5293905bf1da0,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,4350,63,17:00:00,TWD,UNK
6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,e2f0321116dbe874273c6a54f3e8c47cfce2d9e828dd56acd2c1c16554fab05b,2,UNK,58500,63,12:10:00,TWD,03
6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,53d96932f3cde3a436f4ee6ebed4b45f106799bc887d7c2dd26f9dbc09b1e3c2,2,UNK,10500,63,16:45:00,TWD,03
c0174039138eb86a6eeedb61f307ae4ed9ece686bcfa1cb037f55f8428f92704,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,1150,63,21:40:00,TWD,UNK
20763cb4d3a2f2ced4d6f83af4b82450ad8e04b342d94f7814a72258c69a3935,2,6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,1,UNK,135,63,18:25:00,TWD,UNK
