acct,event_date
e68f5a4a1dc2206e8a1822760760b06827eb4a9c36e10d128966e3ea478a240a,80
d4085f84434c11c3002aec8b2639e303bcb9011a74ea98bac3ddd1569c0d3461,110
9f9fb3108969e1bddf9ff1c734e5b6925633c5373644330c4826ce2944c08094,83
e8885d4acfe6b3d3e95c33ed24e12fde6046d66b896a31667b021394393b486d,84
60c553afdef1309f99e776daa1860e710b8fc87c8f8e6af8f55120eee399d41e,86
d8bc5ced898d1059a95ad43bd567d599ecb1172713019e5ca9f019452e2205ea,96
ad8a9e6f89e8294856796be4b03ab31884f5822ff5e19298cea63f016203d4f2,76
b63583ebbc8f617c1d9f75c49728fd792fbe31c19cb4f7606f4e1e9dffbb8d8f,24
f1ceb6d4f32fb260ed60c1eb6777e54fcc70759768a0faa685875c3916734c7f,8
0e9d4dc8d0b68383d61f60636272c99b6501cc22f2ea212720c818057be0a9b6,81
28257616a02327a4560674c59e7484de0b265e00db8c94ac44dfb28e74a1a682,12
d05e0954914e696312e1211a4772ea2af92854ff8738a34d2c26c58c6c51312d,34
10e762de2abd8ab6123deccb9ceff8a70e91dfb3e90f36ff29365e0eb788f696,33
fb8c7c57bd7c61ac7ffed8f50c76b8080c6a1d92ffcdd90eeba7c3ff86b71792,33
64bca0bf09cde3a9c48feb558094dbd3d26c9e4e8ae4872f7b0e09ae26c598f5,26
f57d81aa4125d98d8aea81030897314558a5d080cfd9996a995008982854d610,44
da015d60d369908ce730bc39d317d589439d91b97f570c6eca5505a6bf86b131,106
22ad08df2f97a14c5bc0ca5e5586675dae957c7063b28ed7bac9b98e79108618,64
e450c7e1233fd9ac6f91842a0b93043b9c14a4e0b90c09f0bddc190d1577f707,107
cd0902b4ca44bd945776a7eda4104461dd858989e8f858225f19de06e5a0d342,22
b3464280f19691ea933688a08ffae1e73a8b8c17a14785249e13c2df8ee8394f,18
05a92905f72e4ee0f9f9387076c92c526ba1932df53d9894fc284d3eb8f5e33d,98
c8fb02f70cbc211cd86ae9106418814f8f29fe53ad3754470c1f1a980362cc24,116
442dd645d690a5975c87060917e0685d1c4831032902e1b0829b92f57c40f987,105
2639e7a3b177e845407b661271a6548280d070a55280cb2ce154c9d80ad58fd9,55
5dee01706650b2e3cd0d634d487bd3f6d2bc2b6506b168e30f3c6a6ad624cab8,78
4bab269076889943d3f0be1e45575996fc7c3a7922fde3e1f242ddb773606735,72
75d462c3b0cfb8b461c110fdcc9f68bfd300d694052b7d50398ebfbf5a21f1c9,27
e80f340578f8a66221c4793260ff536917cbdbdc3308cfb0e37ed93fcc5b4bec,101
038f5d70fceb6d38e2993e96db687676411d8c768d55a0d2f49c1c074ff5b75c,102
c0bd8537ff65104dca506248d14dc0bbd1324ff1cd90be9031ba4bdbff9b1c6e,23
45fbd8a2d3102fe38793258a027604669f9e2565ea66b86e45adf318d584e3bf,100
7dc9ba404c2278de0ab2304e837da9916b8eb08273ae4963e961312f98f3868d,25
6fb71c9353ea06fdd4a6138c47bcb122fa2f436bf200f1a846590fb7af8d9d2d,77
26d6aac1d64a44272f6e9188a50f0e00bf22bc70a2e31ec7410b420e5a3d0c6b,59
e50c78ecf984df4c7ed721a5e8bf37c7f6c0e205b02320abbed9f627976fa9c0,74
6656bb2e9a5d2496fa7db408106eee78140b8bbfaee6c6668a0882ad8e38c810,85
3110eab5905767e4951d43de4000764f7a95bf34684c9d2bf694e59976b3ac5d,50
9639caf8befce49e26cc9808251120d989e5f379c616365c10063ae9100251b3,79
866b1ea2dfb613dbead3a9860cc9e1fd51d2e4f58306fbc97f88b649dba333fc,57
5697c777e433c8d69eb3f7301bae1b10eb13644a28bbd4135945b46fe1063e7b,95
80ddb38fd010958b1cd28132e013d778ce10c71e2c1248ddd4086a0a3b29c209,6
0e869fc17d2479eda3f6ae03ca57becff09c6319c7fbcf2692ed420b120ad639,117
a59adb6c5b5cefa22962a4b704e30768c0c7c1111d455b584570c298609373fa,109
7fe4fa3b44349a0fc855fd6400a18e166577091570c3929b2157e40299ee442c,65
5a4a083fd962ca7d5a1093bc85c52807013fcd2ca48d3fce3a7cd47f5509349a,115
30d9e72a4a510e505bc3f701b64256f854c8de342ffd665178706ac053cc6cbb,31
0996aeb8f41fcdfe35f4602e1f053270b0130fae16ba984cda79334c8ce55025,37
fdb0b576068e97283aa16e646aabc679bbfb717fa19ddae5f54816370cc933c9,64
4ec89280a9c1f6ef52836fddb975a6128f95ce12a0c6cbada71bb04b62b0b8f9,106
44f737273ec234ba3920d42f1c800b97607e8a8ce206dabf61e6617ff3f0656f,35
97c86a7df8f8b9d28187919ffbf76e5ffe6c279476b40c922e872d32cc7be217,57
c666e72d51a51e29b05411afcd76a431120b046a136e0e7c13f3908050d8f35b,112
e0c1f744500a799b60e4cd5e1adf24999518718653da3fcb438953814c96c24b,97
76a7e004e009278fd1eac9d2ae7690aac89ee492bf812679ecd2acdb64aa2314,15
a3e74a7be662bb44158106b280c19021ab8f9476cabfb5a94066da94fdeede40,114
575aeab2dfc19a62a23e2c8553a9ac1220b5c9ef3511b76c4e917f5e97c523fb,79
4acf1024b23968f3e49a5469a0d560eb0b7f6371716b44e39418d100e0e8650b,5
e6749cd773f3a3524869a33fc27ebe03e46b06333d081667288d6c497173ca74,67
70645c55b545542e1cda997b85bc56c6e933c78ca8e9e598b212b4e00c54990e,26
e50562bc06e3105fc4e428b2402c21609432ad1bb5d0fb8bb1ed46ad79a52b38,19
7c2650b773e483ef56a5dba835595c841a001ca7a3c6a082bf4b4cd162c5b177,65
d429dde458a9232edf087978fb5d8201ef758615c0140fe5e05bebdd101b7e30,91
eb67cee59d478a2157bb421a414e7e52294aafb169443ee11b76ab911f0eaf19,103
0dc3b10899fbf31411e3a32f2720ab7e8f9623423d22653aa07d5389b1589e0e,4
ac5a41e0717ce2f54d7246e708b877dc4eb19200ee61e080dea34b554ccf5350,53
640028cfabeb311532334fe930a1ccb82a476115854ff3a2cbe0d91a7d3b2a96,16
a968f594605939475eb3683a69e2f996842d15a4b362634d1ecc723b424f62fe,106
e0da3b16997b5e2586b9bc27fb3befb16c1c0da82eefee6244e0ea4f51782c8e,121
